"date","close","volume","open","high","low"
"2019/02/01","155.8700","5925597.0000","152.4000","155.9500","151.0700"
"2019/01/31","151.9700","8612069.0000","149.0200","153.3800","148.7100"
"2019/01/30","149.1600","4623294.0000","147.1900","149.6900","146.0800"
"2019/01/29","145.1800","3912884.0000","147.0700","148.0000","144.6414"
"2019/01/28","147.3300","4047626.0000","148.1700","148.2000","146.1000"
"2019/01/25","149.7400","4600221.0000","148.5300","149.8900","147.5500"
"2019/01/24","146.8700","6485313.0000","149.9500","150.5000","146.5200"
"2019/01/23","149.7500","3333142.0000","149.7300","150.8000","147.6500"
"2019/01/22","148.9500","5196349.0000","150.3400","151.3800","147.4000"
"2019/01/18","152.5100","6043292.0000","151.8300","153.2700","150.2400"
"2019/01/17","149.8200","3732596.0000","148.5400","150.7200","147.6850"
"2019/01/16","148.5400","3925399.0000","149.1500","149.7900","147.8000"
"2019/01/15","149.1900","5268814.0000","146.3500","149.8600","145.8000"
"2019/01/14","146.0500","5575070.0000","145.7500","146.7300","144.7000"
"2019/01/11","147.5500","5183669.0000","146.5600","148.0345","145.6100"
"2019/01/10","147.0400","5067740.0000","143.7700","147.2100","143.7600"
"2019/01/09","145.9900","5121719.0000","146.8900","147.5000","144.5300"
"2019/01/08","145.7200","9038793.0000","144.7300","146.4600","142.8909"
"2019/01/07","142.2200","9006712.0000","141.0200","143.3900","138.7900"
"2019/01/04","137.9600","6608596.0000","133.5000","139.3200","132.2200"
"2019/01/03","130.4000","6004050.0000","133.4800","134.7800","130.1001"
"2019/01/02","135.5500","4765030.0000","133.4000","136.8300","133.0500"
"2018/12/31","136.9700","5447078.0000","136.0000","137.9700","134.4900"
"2018/12/28","134.6800","7223553.0000","136.0000","136.8799","132.6100"
"2018/12/27","135.2000","7961442.0000","128.8000","135.2000","127.8400"
"2018/12/26","130.8400","8053692.0000","122.5200","130.9000","122.1200"
"2018/12/24","121.3300","4721514.0000","121.1400","124.8400","120.1600"
"2018/12/21","122.9100","12470840.0000","128.5700","129.3900","122.4600"
"2018/12/20","127.7300","12252420.0000","129.2500","132.3300","122.6400"
"2018/12/19","131.1600","7346032.0000","131.9800","136.5000","129.5000"
"2018/12/18","132.3200","6528982.0000","132.1400","133.6800","130.1300"
"2018/12/17","130.8300","8338984.0000","134.3100","135.5000","129.9700"
"2018/12/14","137.0400","5351727.0000","138.8800","140.7100","136.3800"
"2018/12/13","141.1400","5107282.0000","141.5000","143.6300","139.5790"
"2018/12/12","140.0900","6768183.0000","141.7900","144.0300","139.5500"
"2018/12/11","136.7900","4544038.0000","140.5900","140.7000","135.5900"
"2018/12/10","137.2700","5887030.0000","135.1600","139.4900","133.1800"
"2018/12/07","135.9500","6222076.0000","141.9000","142.3700","134.7350"
"2018/12/06","142.0600","9160894.0000","134.8000","142.0600","132.7500"
"2018/12/04","139.2400","6969320.0000","142.7300","145.2000","138.8000"
"2018/12/03","144.1500","7342218.0000","146.3000","147.0700","142.5600"
"2018/11/30","142.7600","9394423.0000","138.8900","143.2200","138.2800"
"2018/11/29","139.7200","7590408.0000","139.8500","142.8800","139.2700"
"2018/11/28","140.6400","24712410.0000","138.4800","140.8900","131.9700"
"2018/11/27","127.5400","10327030.0000","125.1500","127.6100","123.7200"
"2018/11/26","126.4100","8383860.0000","124.4800","126.9500","123.6600"
"2018/11/23","122.0300","3009553.0000","121.3300","123.7100","120.7100"
"2018/11/21","123.5900","7299745.0000","124.2000","125.7500","121.6100"
"2018/11/20","120.6700","13787240.0000","114.3300","124.9400","113.6000"
"2018/11/19","121.0100","14201940.0000","131.6000","132.2600","120.4200"
"2018/11/16","132.5500","4924165.0000","131.8500","133.4700","130.0800"
"2018/11/15","132.4900","6461916.0000","129.2000","132.9500","126.3000"
"2018/11/14","129.3500","5691665.0000","134.2100","134.9400","128.5800"
"2018/11/13","132.1600","6170065.0000","131.4800","133.7712","128.9500"
"2018/11/12","130.5000","7564148.0000","135.7400","136.6600","130.0798"
"2018/11/09","136.9200","5250231.0000","141.0600","141.0600","135.0500"
"2018/11/08","141.8700","3979737.0000","143.2200","143.6300","140.6821"
"2018/11/07","141.7900","5797603.0000","136.8500","142.3100","136.4319"
"2018/11/06","133.9500","4665727.0000","135.4000","138.0000","132.9800"
"2018/11/05","135.4400","4625473.0000","137.3400","137.3400","133.4600"
"2018/11/02","136.7900","4421741.0000","140.1400","140.5500","136.1000"
"2018/11/01","139.5900","4607439.0000","138.4000","139.8000","136.4100"
"2018/10/31","137.2400","6658246.0000","134.9200","138.7100","134.7700"
"2018/10/30","132.1700","10029550.0000","130.4400","132.9900","128.0300"
"2018/10/29","130.9900","9140471.0000","138.1000","139.5500","128.5300"
"2018/10/26","135.5200","7454549.0000","135.7500","139.2100","132.6107"
"2018/10/25","140.8000","7780612.0000","133.6900","141.6900","133.6700"
"2018/10/24","133.2600","7242506.0000","141.2300","141.5000","133.0000"
"2018/10/23","140.6600","6457744.0000","139.3200","141.9700","137.7800"
"2018/10/22","142.9500","4193262.0000","141.7000","143.8000","139.2000"
"2018/10/19","140.4900","5036877.0000","143.6100","145.3700","140.3800"
"2018/10/18","142.8400","5320780.0000","146.0900","147.5935","141.4300"
"2018/10/17","147.0100","3342874.0000","148.3500","148.3500","145.4200"
"2018/10/16","147.4400","5266247.0000","145.4700","147.9100","144.0100"
"2018/10/15","141.9500","5911513.0000","146.7000","146.7000","141.3200"
"2018/10/12","146.7400","9138153.0000","145.7700","148.7500","143.2200"
"2018/10/11","139.2400","10489550.0000","137.4400","142.1600","136.4500"
"2018/10/10","137.8100","13599240.0000","147.5200","147.5850","137.5400"
"2018/10/09","148.5000","5592575.0000","148.3200","150.8700","147.2100"
"2018/10/08","148.6500","10228250.0000","154.2400","154.6200","145.6000"
"2018/10/05","155.0700","4962699.0000","154.8600","156.6000","152.4700"
"2018/10/04","154.9000","6199941.0000","158.2000","158.8400","153.7800"
"2018/10/03","159.1000","3560685.0000","158.5600","159.7600","157.0200"
"2018/10/02","157.2600","4135524.0000","159.2700","159.5800","156.7000"
"2018/10/01","159.8600","4243509.0000","160.1100","161.1900","159.0200"
"2018/09/28","159.0300","4575415.0000","160.0000","160.8600","158.9360"
"2018/09/27","160.4300","3928626.0000","159.0500","161.0800","158.9300"
"2018/09/26","158.3300","3985009.0000","159.0600","159.9300","157.3500"
"2018/09/25","158.8700","5150900.0000","159.0000","159.1400","157.1700"
"2018/09/24","158.7800","4941563.0000","155.3800","158.9100","153.3300"
"2018/09/21","155.5200","17655640.0000","157.0700","157.9550","154.9600"
"2018/09/20","155.5000","4655560.0000","153.2900","156.0650","151.6500"
"2018/09/19","152.9000","5545831.0000","156.3700","157.3300","152.3914"
"2018/09/18","156.0000","3701535.0000","154.7600","158.0300","154.7500"
"2018/09/17","154.9200","3870774.0000","157.0000","158.4300","154.6200"
"2018/09/14","157.4900","4593524.0000","157.9500","158.7900","156.3200"
"2018/09/13","158.1800","6191130.0000","155.8700","158.7800","155.8200"
"2018/09/12","155.3700","5171392.0000","152.8400","155.7700","151.8080"
"2018/09/11","152.8400","4101310.0000","151.0800","153.7500","150.6150"
"2018/09/10","151.3200","3751943.0000","150.0000","151.5790","148.0000"
"2018/09/07","150.4300","3848177.0000","147.8400","151.4100","147.5000"
"2018/09/06","148.8300","4189456.0000","148.7500","149.1600","147.0800"
"2018/09/05","148.6500","7145871.0000","152.3900","152.7800","147.0800"
"2018/09/04","153.2100","5220725.0000","152.1100","153.3400","151.5100"
"2018/08/31","152.6800","6183864.0000","152.1400","153.8700","151.9000"
"2018/08/30","152.1400","14330680.0000","151.1200","153.7350","149.5000"
"2018/08/29","154.8000","8602035.0000","153.3300","154.9700","153.0500"
"2018/08/28","152.9900","5107124.0000","152.0300","153.4000","151.5600"
"2018/08/27","151.6800","5677654.0000","154.7100","154.8800","150.2000"
"2018/08/24","152.3000","4848396.0000","148.5000","152.3800","148.5000"
"2018/08/23","147.8300","6048064.0000","146.8300","148.3400","146.0700"
"2018/08/22","146.4600","4240819.0000","145.5900","147.1990","145.0500"
"2018/08/21","145.5300","4001166.0000","146.4100","148.7900","145.3600"
"2018/08/20","145.7100","2848077.0000","145.2100","146.0600","144.3200"
"2018/08/17","145.0200","2838561.0000","145.5000","146.0100","143.9500"
"2018/08/16","145.7300","3637740.0000","146.5100","146.9100","145.2200"
"2018/08/15","145.0400","4367917.0000","146.0800","147.8800","143.6000"
"2018/08/14","146.5700","3340168.0000","146.1800","146.7700","144.5700"
"2018/08/13","144.4500","2751689.0000","145.6300","147.1800","144.2200"
"2018/08/10","145.5100","2747883.0000","144.9300","147.0000","144.3535"
"2018/08/09","145.8200","3528543.0000","145.3000","146.8500","145.0900"
"2018/08/08","145.1700","3026564.0000","144.4600","145.6350","143.1600"
"2018/08/07","144.4400","3911041.0000","143.5300","144.6138","142.7300"
"2018/08/06","142.7100","3229263.0000","140.8900","142.8500","140.6500"
"2018/08/03","141.0400","3435560.0000","141.5300","141.7400","138.4200"
"2018/08/02","141.1400","3774420.0000","137.0500","141.3000","136.7500"
"2018/08/01","137.6800","5084472.0000","138.0000","140.9000","137.5100"
"2018/07/31","137.1500","7362280.0000","138.6800","139.7900","135.3900"
"2018/07/30","138.0300","9448828.0000","143.5400","143.7300","135.5200"
"2018/07/27","143.9100","5924224.0000","148.2500","148.2800","142.3800"
"2018/07/26","147.5700","3401261.0000","147.9800","148.7500","145.6800"
"2018/07/25","148.8700","4053388.0000","146.1300","149.3500","146.0000"
"2018/07/24","146.0000","3934700.0000","148.5500","148.8500","145.1800"
"2018/07/23","147.5600","2534551.0000","146.8700","147.6400","144.8000"
"2018/07/20","146.8700","2462185.0000","147.4400","147.9200","146.6900"
"2018/07/19","147.1600","3589650.0000","147.0000","148.0000","146.6100"
"2018/07/18","147.8400","2792220.0000","147.0200","148.1900","145.7601"
"2018/07/17","147.0200","5077223.0000","145.4100","147.4399","143.0800"
"2018/07/16","146.9600","3588390.0000","147.8400","148.6900","146.8200"
"2018/07/13","147.6100","3941151.0000","147.7500","148.0000","145.4100"
"2018/07/12","148.1600","4678678.0000","145.8000","148.7000","145.8000"
"2018/07/11","145.2500","6133485.0000","141.2100","145.6400","141.0162"
"2018/07/10","142.4500","3639485.0000","142.3000","143.5100","141.5100"
"2018/07/09","141.7600","5116529.0000","142.6500","142.8700","139.8800"
"2018/07/06","141.4000","4802894.0000","140.1900","141.7300","139.0100"
"2018/07/05","139.7700","5245240.0000","139.2600","139.8900","138.2200"
"2018/07/03","137.8400","3164659.0000","140.6000","140.7500","137.7100"
"2018/07/02","140.4300","6288844.0000","136.1500","140.4700","135.3000"
"2018/06/29","136.4000","5192750.0000","136.2800","137.7100","135.9000"
"2018/06/28","135.1200","6330738.0000","133.9900","135.8900","133.1900"
"2018/06/27","133.2200","6794678.0000","136.6750","137.4200","133.1000"
"2018/06/26","135.4800","7039493.0000","134.7600","137.1700","133.8200"
"2018/06/25","133.1900","6810419.0000","134.2400","134.8900","131.6700"
"2018/06/22","135.0100","7512981.0000","137.2600","137.3000","133.9500"
"2018/06/21","137.8800","3536332.0000","139.0700","140.0600","137.1200"
"2018/06/20","138.9400","5266370.0000","140.0000","142.1200","138.8200"
"2018/06/19","139.5200","4821088.0000","138.0800","139.7100","137.2300"
"2018/06/18","139.8000","3934469.0000","137.0100","140.1890","136.9100"
"2018/06/15","138.4100","7595643.0000","138.0700","138.9500","136.7975"
"2018/06/14","138.4100","6486515.0000","137.0000","139.7500","136.8900"
"2018/06/13","136.5000","5585545.0000","136.3700","137.4900","135.5950"
"2018/06/12","136.2600","5206956.0000","134.9600","137.5000","134.6500"
"2018/06/11","133.9800","3362514.0000","133.8800","134.6700","133.2600"
"2018/06/08","133.5300","3292770.0000","131.7000","133.6800","130.8200"
"2018/06/07","132.9100","6545364.0000","135.5500","135.7500","130.7300"
"2018/06/06","135.5500","4763316.0000","134.3300","135.7100","134.1200"
"2018/06/05","134.1200","5113233.0000","133.1400","134.6300","132.9700"
"2018/06/04","132.6500","4852820.0000","130.3900","132.8000","129.6000"
"2018/06/01","130.5200","6127512.0000","129.8800","130.8739","128.3525"
"2018/05/31","129.3300","6403514.0000","129.3700","130.9900","128.4100"
"2018/05/30","129.3000","14155870.0000","132.3000","132.5500","127.8400"
"2018/05/29","126.8800","7942890.0000","126.7500","127.5400","126.1200"
"2018/05/25","127.9600","4026675.0000","128.7300","129.2500","127.6200"
"2018/05/24","128.7400","5960994.0000","128.8100","129.3800","127.3900"
"2018/05/23","128.0900","4296240.0000","124.8800","128.0900","124.5800"
"2018/05/22","125.4400","2785312.0000","126.6600","127.0500","125.2600"
"2018/05/21","126.3700","2874259.0000","128.0000","128.3500","126.0000"
"2018/05/18","126.9600","3561041.0000","126.0600","127.7200","125.8700"
"2018/05/17","126.0500","5551020.0000","129.1900","129.4600","125.5500"
"2018/05/16","128.7700","2433120.0000","128.7100","128.9700","127.9200"
"2018/05/15","128.1300","2931245.0000","126.9300","128.5900","126.0900"
